127.0.0.1 - - [14/Aug/2025:03:38:18 +0000] "GET /info.php HTTP/1.1" 200 112773 "-" "curl/8.12.1"
163.22.17.70 - - [14/Aug/2025:04:14:38 +0000] "GET /debug-kit/toolbar/240fe133-3ccc-4ace-9ce6-8c692681eb26 HTTP/1.1" 200 6179 "http://localhost:8080/admin/articles" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:14:41 +0000] "GET /admin/products HTTP/1.1" 200 58555 "http://localhost:8080/admin/articles" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:14:41 +0000] "GET /debug-kit/toolbar/7753d72c-41ce-4d35-8e1d-80dce236694e HTTP/1.1" 200 6173 "http://localhost:8080/admin/products" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:14:43 +0000] "GET /admin/products/pending-review HTTP/1.1" 200 63944 "http://localhost:8080/admin/products" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:14:43 +0000] "GET /debug-kit/toolbar/09b91047-c649-46bc-ae00-34811e65c27d HTTP/1.1" 200 6181 "http://localhost:8080/admin/products/pending-review" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:14:44 +0000] "GET /admin/products/dashboard HTTP/1.1" 200 56772 "http://localhost:8080/admin/products/pending-review" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:14:44 +0000] "GET /debug-kit/toolbar/333487b6-8fd8-4b35-8c10-a96227059d06 HTTP/1.1" 200 6175 "http://localhost:8080/admin/products/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:18:12 +0000] "HEAD / HTTP/1.1" 200 0 "-" "curl/8.7.1"
163.22.17.70 - - [14/Aug/2025:04:18:21 +0000] "HEAD /en HTTP/1.1" 200 0 "-" "curl/8.7.1"
163.22.17.70 - - [14/Aug/2025:04:18:29 +0000] "HEAD /admin HTTP/1.1" 200 0 "-" "curl/8.7.1"
163.22.17.70 - - [14/Aug/2025:04:20:27 +0000] "GET / HTTP/1.1" 200 132 "-" "curl/8.7.1"
163.22.17.70 - - [14/Aug/2025:04:20:30 +0000] "GET /admin/products HTTP/1.1" 200 132 "http://localhost:8080/admin/products/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:22:23 +0000] "HEAD / HTTP/1.1" 302 0 "-" "curl/8.7.1"
163.22.17.70 - - [14/Aug/2025:04:22:25 +0000] "GET / HTTP/1.1" 302 5 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:22:25 +0000] "GET /en HTTP/1.1" 200 13034 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:22:26 +0000] "GET /en/cookie-consents/edit HTTP/1.1" 200 4086 "http://localhost:8080/en" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:22:26 +0000] "GET /debug-kit/toolbar/b48a6934-db15-48e2-a088-ac86fac7cbd6 HTTP/1.1" 200 6174 "http://localhost:8080/en" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:22:31 +0000] "HEAD /en HTTP/1.1" 200 0 "-" "curl/8.7.1"
163.22.17.70 - - [14/Aug/2025:04:22:33 +0000] "GET /debug-kit/panels/view/b5b4eec5-8369-41f5-a70a-e9387c90bc29 HTTP/1.1" 200 28718 "http://localhost:8080/debug-kit/toolbar/b48a6934-db15-48e2-a088-ac86fac7cbd6" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:22:39 +0000] "GET /en HTTP/1.1" 200 12621 "-" "curl/8.7.1"
163.22.17.70 - - [14/Aug/2025:04:22:39 +0000] "GET /debug-kit/panels/view/b81df17d-9929-4dcb-ace5-5f275575ed82 HTTP/1.1" 200 593 "http://localhost:8080/debug-kit/toolbar/b48a6934-db15-48e2-a088-ac86fac7cbd6" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:22:41 +0000] "GET /debug-kit/panels/view/bc620d84-eefe-4682-930f-1b70cf6ca304 HTTP/1.1" 200 727 "http://localhost:8080/debug-kit/toolbar/b48a6934-db15-48e2-a088-ac86fac7cbd6" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:22:44 +0000] "GET /debug-kit/panels/view/650f9b90-7a3c-4463-9b3f-318ade599c4a HTTP/1.1" 200 113237 "http://localhost:8080/debug-kit/toolbar/b48a6934-db15-48e2-a088-ac86fac7cbd6" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:23:14 +0000] "GET /admin HTTP/1.1" 200 57401 "http://localhost:8080/en" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:23:15 +0000] "GET /debug-kit/toolbar/cc3bf66c-fdba-4bac-a0e5-56e1df0ed094 HTTP/1.1" 200 6171 "http://localhost:8080/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:23:18 +0000] "GET /admin/products/pending-review HTTP/1.1" 200 63915 "http://localhost:8080/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:23:18 +0000] "GET /debug-kit/toolbar/b9748ded-34d1-48f6-bf1a-62213f2015c3 HTTP/1.1" 200 6174 "http://localhost:8080/admin/products/pending-review" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:23:21 +0000] "GET /admin/products/dashboard HTTP/1.1" 200 56770 "http://localhost:8080/admin/products/pending-review" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
163.22.17.70 - - [14/Aug/2025:04:23:21 +0000] "GET /debug-kit/toolbar/405f422b-fb58-471c-9e78-847e5f1999ff HTTP/1.1" 200 6174 "http://localhost:8080/admin/products/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
